ticker,trade_date,open_price,high_price,low_price,close_price,adjusted_close,volume
AAPL,2025-05-06,951.84,961.91,947.86,959.68,959.68,1931516
AAPL,2025-05-07,956.39,965.99,953.32,959.9,959.9,2237850
AAPL,2025-05-08,959.4,968.85,950.53,957.58,957.58,2179268
AAPL,2025-05-09,956.19,960.56,954.51,957.43,957.43,2062742
AAPL,2025-05-12,961.22,967.86,951.84,953.59,953.59,1674997
AAPL,2025-05-13,958.06,967.17,953.42,957.16,957.16,2206347
AAPL,2025-05-14,954.17,955.93,942.15,950.43,950.43,1418641
AAPL,2025-05-15,949.7,957.48,941.31,955.31,955.31,3573715
AAPL,2025-05-16,952.42,954.8,943.16,944.75,944.75,4285885
AAPL,2025-05-19,943.37,951.83,939.69,946.31,946.31,3730684
AAPL,2025-05-20,947.53,948.81,937.53,943.1,943.1,4563895
AAPL,2025-05-21,943.75,959.46,935.71,950.03,950.03,3767110
AAPL,2025-05-22,951.68,970.3,948.05,960.82,960.82,1974459
AAPL,2025-05-23,963.69,971.42,954.38,956.11,956.11,2531333
AAPL,2025-05-26,957.36,962.09,949.14,956.02,956.02,4048518
AAPL,2025-05-27,960.19,971.15,958.15,968.66,968.66,3949725
AAPL,2025-05-28,966.26,969.56,956.19,957.9,957.9,3532714
AAPL,2025-05-29,960.02,967.2,946.05,955.36,955.36,2501285
AAPL,2025-05-30,956.57,964.61,942.31,949.8,949.8,3609124
AAPL,2025-06-02,948.9,952.59,939.55,950.72,950.72,4638257
AAPL,2025-06-03,948.53,964.13,940.85,954.59,954.59,2060682
AAPL,2025-06-04,956.15,973.97,950.91,965.05,965.05,4180441
AAPL,2025-06-05,961.53,980.11,953.34,970.72,970.72,2197692
AAPL,2025-06-06,966.83,974.9,956.07,962.42,962.42,1353587
AAPL,2025-06-09,960.9,976.62,954.89,970.15,970.15,1666154
AAPL,2025-06-10,974.87,984.59,965.74,981.13,981.13,1226502
AAPL,2025-06-11,977.4,988.14,972.0,978.98,978.98,4371781
AAPL,2025-06-12,978.45,989.99,970.2,982.53,982.53,2444864
AAPL,2025-06-13,983.88,988.07,970.37,975.43,975.43,4984897
AAPL,2025-06-16,975.18,986.15,972.42,981.35,981.35,3381659
AAPL,2025-06-17,985.14,991.49,979.13,983.39,983.39,2669531
AAPL,2025-06-18,979.89,981.02,969.85,971.92,971.92,1945899
AAPL,2025-06-19,969.12,977.47,963.84,973.7,973.7,1650044
AAPL,2025-06-20,978.17,993.69,971.97,985.05,985.05,4049444
AAPL,2025-06-23,981.54,982.7,967.31,971.9,971.9,2821579
AAPL,2025-06-24,972.07,976.74,959.09,962.5,962.5,2770774
AAPL,2025-06-25,964.73,972.76,955.07,959.58,959.58,1843052
AAPL,2025-06-26,957.05,967.63,951.06,959.5,959.5,2033201
AAPL,2025-06-27,963.03,971.15,957.62,966.29,966.29,1817025
AAPL,2025-06-30,967.51,977.15,959.3,964.78,964.78,2943542
AAPL,2025-07-01,965.41,981.45,959.68,973.46,973.46,3874797
AAPL,2025-07-02,974.3,976.96,968.48,974.15,974.15,1983274
AAPL,2025-07-03,978.19,987.55,969.9,974.97,974.97,3526177
AAPL,2025-07-04,975.39,979.66,959.34,968.16,968.16,3491816
AAPL,2025-07-07,967.65,975.93,959.4,973.03,973.03,2625328
AAPL,2025-07-08,977.18,985.97,971.95,981.29,981.29,1336852
AAPL,2025-07-09,986.04,992.86,981.38,989.33,989.33,1437929
AAPL,2025-07-10,993.93,1000.73,979.78,987.47,987.47,3870245
AAPL,2025-07-11,990.2,1000.13,988.25,993.64,993.64,1314506
AAPL,2025-07-14,991.96,1001.77,980.55,986.96,986.96,3930450
AAPL,2025-07-15,988.79,991.9,975.75,983.09,983.09,2644509
AAPL,2025-07-16,980.48,989.22,969.79,971.06,971.06,2366281
AAPL,2025-07-17,969.49,976.4,957.47,959.94,959.94,1586433
AAPL,2025-07-18,956.67,968.52,947.49,962.22,962.22,3490187
AAPL,2025-07-21,960.38,967.99,955.27,957.86,957.86,2601426
AAPL,2025-07-22,962.14,969.79,954.92,960.34,960.34,4590129
AAPL,2025-07-23,964.26,973.35,953.84,956.3,956.3,4165242
AAPL,2025-07-24,953.44,967.56,946.39,959.26,959.26,4809040
AAPL,2025-07-25,954.94,960.52,943.69,948.26,948.26,3580600
AAPL,2025-07-28,943.67,953.7,935.45,952.36,952.36,1056058
AAPL,2025-07-29,953.0,967.96,950.53,961.24,961.24,1053124
AAPL,2025-07-30,961.64,966.92,951.88,960.87,960.87,3737741
AAPL,2025-07-31,960.9,971.18,952.58,965.99,965.99,3593027
AAPL,2025-08-01,962.83,976.32,954.56,970.0,970.0,4849352
AAPL,2025-08-04,970.18,976.62,954.46,961.89,961.89,4214773
AAPL,2025-08-05,964.95,979.56,959.25,974.19,974.19,4013902
AAPL,2025-08-06,970.61,977.27,961.68,971.52,971.52,2671936
AAPL,2025-08-07,974.95,983.76,966.0,981.9,981.9,2050781
AAPL,2025-08-08,985.58,992.95,969.37,978.26,978.26,3492551
AAPL,2025-08-11,976.85,985.55,972.7,982.5,982.5,1942730
AAPL,2025-08-12,984.6,994.08,982.43,991.96,991.96,3374301
AAPL,2025-08-13,988.26,990.68,983.18,986.82,986.82,4035472
AAPL,2025-08-14,982.93,991.25,981.39,983.06,983.06,3054071
AAPL,2025-08-15,987.48,992.68,985.15,988.19,988.19,2971930
AAPL,2025-08-18,987.91,996.43,985.24,987.72,987.72,2614079
AAPL,2025-08-19,986.07,992.14,978.17,985.91,985.91,4175820
AAPL,2025-08-20,985.78,987.71,974.79,982.51,982.51,4797124
AAPL,2025-08-21,980.59,985.64,967.05,974.1,974.1,1140637
AAPL,2025-08-22,972.37,979.04,965.77,973.23,973.23,2789211
AAPL,2025-08-25,977.76,981.01,967.75,975.36,975.36,2831058
AAPL,2025-08-26,977.9,985.12,962.61,972.15,972.15,2675731
AAPL,2025-08-27,974.83,980.75,963.76,971.68,971.68,3967981
AAPL,2025-08-28,967.33,976.87,965.27,974.15,974.15,2410116
AAPL,2025-08-29,976.32,985.26,964.17,972.79,972.79,1714079
AAPL,2025-09-01,972.72,975.41,963.14,964.59,964.59,4905958
AAPL,2025-09-02,963.4,977.29,956.1,971.55,971.55,3809594
AAPL,2025-09-03,973.1,985.94,969.25,982.62,982.62,1208095
AAPL,2025-09-04,978.82,988.6,966.42,969.11,969.11,4146892
AAPL,2025-09-05,969.2,971.49,958.15,965.33,965.33,2503884
AAPL,2025-09-08,967.8,970.21,958.28,968.57,968.57,1409328
AAPL,2025-09-09,967.7,982.66,965.01,976.09,976.09,2865498
AAPL,2025-09-10,974.74,983.4,964.25,967.1,967.1,1672472
AAPL,2025-09-11,967.22,973.63,965.54,966.98,966.98,3319085
AAPL,2025-09-12,967.37,968.88,950.7,958.67,958.67,1129883
AAPL,2025-09-15,961.0,967.44,958.62,965.29,965.29,1619144
AAPL,2025-09-16,963.37,967.56,951.15,958.54,958.54,2955803
AAPL,2025-09-17,957.65,968.42,949.3,966.97,966.97,1211303
AAPL,2025-09-18,968.18,976.44,954.38,959.56,959.56,3108030
AAPL,2025-09-19,960.15,962.82,947.03,953.83,953.83,3373985
AAPL,2025-09-22,951.06,960.32,934.51,943.76,943.76,4210789
AAPL,2025-09-23,946.48,948.58,934.45,942.64,942.64,3789726
AAPL,2025-09-24,943.99,958.29,940.43,949.33,949.33,1623406
AAPL,2025-09-25,946.89,956.12,938.04,953.37,953.37,3813120
AAPL,2025-09-26,952.44,967.03,943.69,960.45,960.45,4791426
AAPL,2025-09-29,958.13,962.55,945.9,955.01,955.01,2986061
AAPL,2025-09-30,951.41,955.36,946.63,949.53,949.53,4212682
AAPL,2025-10-01,946.23,950.36,935.56,943.71,943.71,4193814
AAPL,2025-10-02,945.66,949.73,931.31,939.81,939.81,3512826
AAPL,2025-10-03,936.25,952.94,930.18,945.35,945.35,3314255
AAPL,2025-10-06,949.24,952.71,942.98,950.27,950.27,4372579
AAPL,2025-10-07,951.64,962.91,949.78,954.5,954.5,4679170
AAPL,2025-10-08,950.64,958.77,947.61,951.48,951.48,3426864
AAPL,2025-10-09,948.31,961.08,939.56,953.95,953.95,2855239
AAPL,2025-10-10,950.84,951.94,941.68,947.75,947.75,3199507
AAPL,2025-10-13,948.88,960.1,941.23,951.98,951.98,1481927
AAPL,2025-10-14,955.33,964.66,946.47,948.77,948.77,3003506
AAPL,2025-10-15,953.33,956.89,941.63,945.66,945.66,2400027
AAPL,2025-10-16,949.71,955.35,937.05,941.46,941.46,3610912
AAPL,2025-10-17,939.16,947.23,928.89,936.61,936.61,4307471
AAPL,2025-10-20,937.2,949.11,929.58,942.12,942.12,3275250
AAPL,2025-10-21,945.58,954.75,938.7,944.3,944.3,1571142
AAPL,2025-10-22,943.25,955.46,941.19,951.77,951.77,4525002
AAPL,2025-10-23,950.35,957.5,935.64,942.43,942.43,4131694
AAPL,2025-10-24,941.89,949.42,935.43,941.61,941.61,2772509
AAPL,2025-10-27,940.44,945.84,935.4,937.95,937.95,2447073
AAPL,2025-10-28,938.18,944.6,931.14,941.38,941.38,4733652
AAPL,2025-10-29,943.48,951.39,934.3,944.94,944.94,3472411
AAPL,2025-10-30,945.03,949.9,936.27,945.89,945.89,1773356
AAPL,2025-10-31,950.16,955.1,939.39,948.42,948.42,1150264
AAPL,2025-11-03,950.48,956.51,943.06,951.21,951.21,3979002
AAPL,2025-11-04,948.05,952.93,935.18,942.17,942.17,1989851
AAPL,2025-11-05,943.54,954.36,937.65,946.39,946.39,1292340
AAPL,2025-11-06,944.25,959.38,940.84,953.31,953.31,1029431
AAPL,2025-11-07,953.49,959.32,943.05,944.67,944.67,4873676
AAPL,2025-11-10,945.05,954.03,940.54,944.26,944.26,1259597
AAPL,2025-11-11,943.94,948.87,933.49,939.03,939.03,3328579
AAPL,2025-11-12,937.69,942.88,929.04,931.39,931.39,3656048
AAPL,2025-11-13,929.89,946.62,922.34,937.99,937.99,1157670
AAPL,2025-11-14,940.25,955.6,938.38,946.41,946.41,3402139
AAPL,2025-11-17,946.69,949.74,932.26,937.75,937.75,3514015
AAPL,2025-11-18,938.29,946.16,933.68,942.84,942.84,1352568
AAPL,2025-11-19,942.03,953.6,941.01,946.74,946.74,2111564
AAPL,2025-11-20,946.73,951.43,941.34,943.5,943.5,3736836
AAPL,2025-11-21,947.11,955.5,932.58,941.49,941.49,4554397
AAPL,2025-11-24,939.88,945.15,934.96,936.4,936.4,1191125
AAPL,2025-11-25,935.01,945.98,927.34,941.68,941.68,2699176
AAPL,2025-11-26,940.6,955.87,935.47,948.42,948.42,4953482
AAPL,2025-11-27,948.09,951.27,934.0,939.71,939.71,1627610
AAPL,2025-11-28,943.92,952.2,939.5,948.95,948.95,3885796
AAPL,2025-12-01,953.14,965.83,950.26,960.42,960.42,3248579
AAPL,2025-12-02,960.92,962.98,948.53,953.52,953.52,2075446
AAPL,2025-12-03,948.95,954.41,944.55,953.18,953.18,3156775
AAPL,2025-12-04,957.65,959.16,952.53,957.35,957.35,4364384
AAPL,2025-12-05,962.1,965.84,959.0,960.76,960.76,1764968
AAPL,2025-12-08,961.87,963.19,953.46,960.06,960.06,2060914
AAPL,2025-12-09,961.85,973.79,959.25,970.48,970.48,1221439
AAPL,2025-12-10,970.85,979.98,959.52,962.51,962.51,3631799
AAPL,2025-12-11,965.63,977.89,962.18,968.48,968.48,4698634
AAPL,2025-12-12,968.64,974.22,952.71,961.22,961.22,3369973
AAPL,2025-12-15,961.06,964.46,953.13,963.41,963.41,2965321
AAPL,2025-12-16,967.75,972.42,962.06,965.5,965.5,3415171
AAPL,2025-12-17,963.56,966.41,960.58,961.84,961.84,1522537
AAPL,2025-12-18,960.61,963.49,948.67,951.5,951.5,1804700
AAPL,2025-12-19,947.5,948.53,938.27,947.02,947.02,4230503
AAPL,2025-12-22,949.59,965.79,945.93,957.47,957.47,1209331
AAPL,2025-12-23,960.18,974.74,954.97,966.82,966.82,1931607
AAPL,2025-12-24,970.15,984.14,961.81,974.56,974.56,1902658
AAPL,2025-12-25,971.75,980.06,962.62,977.44,977.44,4994243
MSFT,2020-12-25,172.55,174.03,171.22,172.08,172.08,4606524
MSFT,2020-12-28,172.82,173.11,169.79,171.12,171.12,3677261
MSFT,2020-12-29,171.78,172.89,170.22,171.65,171.65,4219867
MSFT,2020-12-30,172.45,173.39,170.07,171.65,171.65,3236546
MSFT,2020-12-31,171.65,172.51,169.24,170.43,170.43,3087323
MSFT,2021-01-01,170.58,171.92,168.3,168.9,168.9,2465145
MSFT,2021-01-04,168.15,170.63,166.83,169.0,169.0,2294098
MSFT,2021-01-05,168.47,169.13,167.33,168.73,168.73,3788052
MSFT,2021-01-06,168.83,169.64,167.62,168.45,168.45,1023458
MSFT,2021-01-07,167.74,169.3,167.13,169.02,169.02,4680152
MSFT,2021-01-08,168.63,169.66,167.85,168.19,168.19,4767622
MSFT,2021-01-11,168.6,169.78,166.15,167.2,167.2,2882803
MSFT,2021-01-12,166.45,167.8,164.44,165.42,165.42,2206648
MSFT,2021-01-13,165.23,167.69,163.98,166.4,166.4,1470007
MSFT,2021-01-14,165.99,168.43,165.12,167.38,167.38,3385574
MSFT,2021-01-15,167.16,169.15,165.66,168.19,168.19,1516260
MSFT,2021-01-18,168.25,170.36,167.88,169.72,169.72,4056382
MSFT,2021-01-19,169.29,169.61,167.14,167.72,167.72,1798678
MSFT,2021-01-20,167.5,168.77,166.0,167.51,167.51,2625465
MSFT,2021-01-21,167.48,169.02,166.07,167.62,167.62,4231325
MSFT,2021-01-22,167.94,169.36,166.89,168.13,168.13,1553590
MSFT,2021-01-25,168.41,169.63,167.24,168.49,168.49,4627466
MSFT,2021-01-26,168.64,169.49,166.71,167.24,167.24,4176538
MSFT,2021-01-27,167.23,169.13,166.18,168.55,168.55,4594387
MSFT,2021-01-28,169.22,171.33,167.66,169.85,169.85,4459979
MSFT,2021-01-29,169.54,170.08,167.4,168.45,168.45,2004768
MSFT,2021-02-01,168.15,168.77,166.11,166.92,166.92,2767414
MSFT,2021-02-02,166.67,169.0,166.14,167.49,167.49,2328002
MSFT,2021-02-03,167.9,168.26,165.58,166.73,166.73,4230809
MSFT,2021-02-04,166.31,166.67,164.48,164.85,164.85,3535133
MSFT,2021-02-05,164.45,165.58,163.77,164.63,164.63,1932750
MSFT,2021-02-08,165.23,166.43,162.98,164.6,164.6,2490628
MSFT,2021-02-09,164.36,164.77,163.88,164.5,164.5,1871123
MSFT,2021-02-10,164.79,166.79,164.24,165.79,165.79,3647441
MSFT,2021-02-11,165.55,167.18,164.75,166.57,166.57,3981590
MSFT,2021-02-12,166.37,167.22,165.28,165.71,165.71,4719687
MSFT,2021-02-15,165.79,167.84,164.28,166.32,166.32,1928314
MSFT,2021-02-16,166.67,169.21,165.63,167.75,167.75,1357359
MSFT,2021-02-17,167.65,168.25,166.24,166.74,166.74,1302108
MSFT,2021-02-18,167.29,168.35,165.51,167.05,167.05,2349436
MSFT,2021-02-19,166.36,169.29,165.39,167.9,167.9,1894410
MSFT,2021-02-22,168.63,169.04,167.27,168.1,168.1,4775096
MSFT,2021-02-23,167.27,168.85,164.98,166.39,166.39,1452973
MSFT,2021-02-24,166.51,168.6,166.33,167.71,167.71,3716686
MSFT,2021-02-25,167.0,169.43,165.76,168.65,168.65,3231516
MSFT,2021-02-26,168.32,168.49,165.93,166.92,166.92,4347453
MSFT,2021-03-01,167.04,169.32,165.8,168.71,168.71,1638997
MSFT,2021-03-02,168.14,169.51,167.11,167.42,167.42,4900348
MSFT,2021-03-03,166.97,168.91,165.47,168.25,168.25,4480099
MSFT,2021-03-04,168.48,169.3,166.11,167.35,167.35,3947178
MSFT,2021-03-05,167.27,169.16,166.13,168.91,168.91,2927600
MSFT,2021-03-08,168.91,170.19,167.93,168.29,168.29,4754877
MSFT,2021-03-09,168.8,171.0,168.37,169.99,169.99,2214015
MSFT,2021-03-10,169.81,170.7,167.93,169.19,169.19,4846445
MSFT,2021-03-11,168.88,169.84,165.93,167.52,167.52,1442172
MSFT,2021-03-12,167.05,167.87,166.46,166.93,166.93,3957898
MSFT,2021-03-15,166.81,167.45,165.75,166.25,166.25,1208289
MSFT,2021-03-16,165.44,167.3,163.98,166.42,166.42,1942263
MSFT,2021-03-17,167.14,169.58,166.19,168.34,168.34,3081294
MSFT,2021-03-18,169.14,171.22,168.68,170.72,170.72,1788970
MSFT,2021-03-19,170.23,171.62,169.95,170.83,170.83,1356038
MSFT,2021-03-22,170.85,173.85,169.38,172.28,172.28,2466550
MSFT,2021-03-23,172.48,174.16,171.0,171.31,171.31,1667800
MSFT,2021-03-24,170.66,172.22,167.84,169.24,169.24,2665139
MSFT,2021-03-25,169.16,169.77,167.81,169.49,169.49,4725961
MSFT,2021-03-26,170.18,171.34,168.98,171.14,171.14,3511834
MSFT,2021-03-29,170.76,173.31,169.16,172.15,172.15,4636022
MSFT,2021-03-30,172.94,173.94,170.24,171.48,171.48,2571356
MSFT,2021-03-31,170.93,172.85,170.0,171.2,171.2,1331658
MSFT,2021-04-01,171.4,172.9,169.82,170.86,170.86,1771358
MSFT,2021-04-02,170.33,171.83,169.8,171.24,171.24,1823549
MSFT,2021-04-05,170.94,172.56,170.55,170.82,170.82,1827487
MSFT,2021-04-06,170.58,171.53,168.39,169.38,169.38,4603040
MSFT,2021-04-07,170.11,171.03,169.39,169.72,169.72,4226831
MSFT,2021-04-08,168.87,169.68,166.93,168.27,168.27,1798286
MSFT,2021-04-09,167.49,168.53,165.89,167.97,167.97,1923917
MSFT,2021-04-12,168.47,170.57,167.42,169.66,169.66,4911414
MSFT,2021-04-13,169.15,169.76,166.77,168.19,168.19,2517462
MSFT,2021-04-14,168.88,170.07,168.61,169.27,169.27,1193856
MSFT,2021-04-15,168.78,170.11,167.15,169.0,169.0,2612155
MSFT,2021-04-16,169.25,171.07,168.05,169.92,169.92,1374080
MSFT,2021-04-19,169.8,171.42,167.57,168.54,168.54,2269036
MSFT,2021-04-20,168.99,169.63,168.53,168.98,168.98,4468608
MSFT,2021-04-21,169.27,170.31,167.21,167.74,167.74,1546012
MSFT,2021-04-22,167.28,168.76,166.74,168.56,168.56,2895093
MSFT,2021-04-23,168.47,169.89,165.69,166.81,166.81,3163062
MSFT,2021-04-26,167.11,169.4,166.24,167.79,167.79,2598878
MSFT,2021-04-27,168.55,169.65,167.05,169.03,169.03,4370218
MSFT,2021-04-28,168.79,170.22,167.41,169.34,169.34,3406746
MSFT,2021-04-29,168.59,169.59,167.28,168.3,168.3,3994688
MSFT,2021-04-30,168.85,170.0,167.46,169.77,169.77,3146430
MSFT,2021-05-03,170.51,173.12,169.27,171.65,171.65,2717791
MSFT,2021-05-04,171.6,171.82,170.17,170.42,170.42,1962850
MSFT,2021-05-05,169.98,171.57,167.76,168.56,168.56,3668147
MSFT,2021-05-06,169.26,170.37,167.1,168.73,168.73,1747090
MSFT,2021-05-07,169.29,170.9,168.17,170.2,170.2,3134217
MSFT,2021-05-10,169.34,169.83,167.16,168.47,168.47,4223623
MSFT,2021-05-11,168.1,169.03,166.69,167.06,167.06,1965398
MSFT,2021-05-12,166.36,167.64,165.04,165.88,165.88,4267173
MSFT,2021-05-13,166.64,168.69,165.71,167.62,167.62,1160276
MSFT,2021-05-14,168.43,168.83,167.36,168.04,168.04,2137153
MSFT,2021-05-17,168.18,169.32,167.76,168.47,168.47,2059868
MSFT,2021-05-18,168.38,169.69,167.89,168.51,168.51,2579229
MSFT,2021-05-19,168.76,170.34,166.48,167.58,167.58,3918085
MSFT,2021-05-20,166.77,167.67,165.44,165.79,165.79,3109020
MSFT,2021-05-21,166.5,167.41,164.96,166.45,166.45,4210624
MSFT,2021-05-24,166.03,168.9,165.78,167.36,167.36,3080921
MSFT,2021-05-25,167.65,168.95,166.88,168.59,168.59,1137191
MSFT,2021-05-26,168.58,169.03,166.29,167.42,167.42,2729748
MSFT,2021-05-27,167.62,168.55,164.81,166.2,166.2,3295900
MSFT,2021-05-28,166.43,167.89,165.26,166.61,166.61,4060426
MSFT,2021-05-31,166.5,167.64,164.81,166.45,166.45,3615976
MSFT,2021-06-01,166.65,166.94,164.49,166.01,166.01,4692894
MSFT,2021-06-02,166.33,167.03,164.32,165.09,165.09,4342286
MSFT,2021-06-03,164.33,165.81,161.85,163.47,163.47,1805596
MSFT,2021-06-04,164.22,165.14,162.68,164.59,164.59,1112765
MSFT,2021-06-07,164.17,166.21,163.59,165.42,165.42,4673140
MSFT,2021-06-08,165.27,166.21,163.95,164.25,164.25,4217497
MSFT,2021-06-09,163.54,165.18,163.24,164.17,164.17,1489925
MSFT,2021-06-10,164.22,166.25,163.29,165.47,165.47,1281842
MSFT,2021-06-11,165.1,166.67,163.3,164.52,164.52,2843474
MSFT,2021-06-14,164.81,165.69,163.14,163.69,163.69,4467420
MSFT,2021-06-15,163.9,164.8,163.65,164.45,164.45,1530296
MSFT,2021-06-16,164.9,166.46,163.55,164.13,164.13,4015254
MSFT,2021-06-17,163.67,164.74,162.98,163.48,163.48,1415837
MSFT,2021-06-18,164.24,166.09,163.81,165.52,165.52,3073295
MSFT,2021-06-21,165.46,166.49,164.28,164.84,164.84,2643731
MSFT,2021-06-22,165.05,166.94,163.48,165.71,165.71,4438991
MSFT,2021-06-23,165.64,166.17,163.92,164.86,164.86,4547326
MSFT,2021-06-24,164.66,165.79,163.71,165.48,165.48,4966744
MSFT,2021-06-25,165.93,166.84,163.66,164.97,164.97,2638243
MSFT,2021-06-28,165.43,166.83,165.15,166.32,166.32,3370272
MSFT,2021-06-29,166.12,167.2,165.3,166.13,166.13,2945620
MSFT,2021-06-30,166.14,167.52,164.22,165.06,165.06,1524319
MSFT,2021-07-01,165.5,168.53,164.4,166.93,166.93,1542067
MSFT,2021-07-02,166.97,168.54,164.29,165.67,165.67,2011063
MSFT,2021-07-05,165.52,166.87,164.16,165.13,165.13,1683073
MSFT,2021-07-06,164.75,165.16,164.01,164.78,164.78,3262989
MSFT,2021-07-07,165.13,168.11,164.88,166.58,166.58,1978862
MSFT,2021-07-08,165.96,167.46,165.1,165.31,165.31,4437299
MSFT,2021-07-09,164.66,166.93,163.03,166.13,166.13,2769574
MSFT,2021-07-12,165.38,166.2,164.43,165.53,165.53,3452681
MSFT,2021-07-13,166.14,167.49,165.7,166.67,166.67,4622328
MSFT,2021-07-14,166.04,166.74,164.45,166.15,166.15,3674186
MSFT,2021-07-15,166.75,168.13,165.24,165.62,165.62,4657361
MSFT,2021-07-16,165.24,167.22,164.4,166.57,166.57,1202029
MSFT,2021-07-19,165.81,167.37,164.54,166.54,166.54,1761653
MSFT,2021-07-20,166.82,168.2,163.62,165.16,165.16,1765958
MSFT,2021-07-21,164.97,165.66,163.75,164.92,164.92,4855664
MSFT,2021-07-22,165.15,165.96,163.23,163.58,163.58,2205824
MSFT,2021-07-23,162.92,164.82,162.12,163.76,163.76,1214306
MSFT,2021-07-26,163.17,164.04,162.28,163.57,163.57,3179526
MSFT,2021-07-27,163.22,166.09,162.64,164.68,164.68,1311975
MSFT,2021-07-28,164.03,164.43,163.81,164.01,164.01,1634080
MSFT,2021-07-29,163.99,165.09,162.1,163.54,163.54,2721265
MSFT,2021-07-30,163.17,164.66,162.88,164.44,164.44,4331976
MSFT,2021-08-02,164.1,165.27,163.89,165.05,165.05,3106379
MSFT,2021-08-03,164.73,164.99,164.1,164.28,164.28,1157167
MSFT,2021-08-04,164.53,166.1,163.06,164.34,164.34,3128347
MSFT,2021-08-05,164.31,165.25,162.96,164.98,164.98,1858259
MSFT,2021-08-06,165.37,166.39,163.02,164.35,164.35,4446499
MSFT,2021-08-09,165.07,165.82,163.77,165.13,165.13,1199124
MSFT,2021-08-10,164.75,166.22,164.5,165.26,165.26,2585109
MSFT,2021-08-11,165.58,166.51,164.29,165.54,165.54,2819803
MSFT,2021-08-12,165.5,167.75,164.33,166.18,166.18,1168801
MSFT,2021-08-13,166.17,166.74,165.65,166.32,166.32,4939716
MSFT,2021-08-16,167.06,168.55,165.44,166.05,166.05,2815386
MSFT,2021-08-17,166.12,168.17,165.01,167.28,167.28,2972989
MSFT,2021-08-18,167.41,168.94,165.72,166.37,166.37,3533075
MSFT,2021-08-19,165.7,166.4,164.16,166.05,166.05,3109243
MSFT,2021-08-20,165.89,166.48,164.87,166.18,166.18,1699146
MSFT,2021-08-23,166.99,168.4,165.81,167.2,167.2,1378955
MSFT,2021-08-24,167.99,168.8,166.58,167.27,167.27,1098789
MSFT,2021-08-25,167.79,168.5,166.21,167.92,167.92,1649993
MSFT,2021-08-26,168.58,169.76,166.99,169.21,169.21,3762461
MSFT,2021-08-27,169.33,170.05,167.65,169.01,169.01,3678445
MSFT,2021-08-30,169.8,170.88,167.66,168.7,168.7,2786754
MSFT,2021-08-31,168.28,170.29,167.43,169.38,169.38,2219043
MSFT,2021-09-01,168.84,170.09,166.06,167.44,167.44,3760301
MSFT,2021-09-02,167.26,168.13,165.86,166.98,166.98,1402479
MSFT,2021-09-03,166.66,168.37,165.42,167.2,167.2,2840410
MSFT,2021-09-06,166.69,166.89,165.41,165.73,165.73,1842826
MSFT,2021-09-07,165.27,165.63,163.85,164.55,164.55,1300571
MSFT,2021-09-08,163.94,165.09,163.35,164.42,164.42,3229698
MSFT,2021-09-09,164.02,164.85,163.17,164.51,164.51,2748592
MSFT,2021-09-10,164.13,165.93,163.97,164.47,164.47,3431051
MSFT,2021-09-13,164.32,164.86,162.48,163.41,163.41,2469110
MSFT,2021-09-14,164.09,164.8,162.58,163.66,163.66,4346480
MSFT,2021-09-15,163.9,164.94,163.47,164.28,164.28,1153455
MSFT,2021-09-16,164.89,165.68,163.98,164.93,164.93,3669662
MSFT,2021-09-17,164.13,166.17,162.99,165.34,165.34,1552982
MSFT,2021-09-20,165.24,166.01,164.59,165.23,165.23,2683586
MSFT,2021-09-21,165.99,167.7,164.5,166.32,166.32,2589165
MSFT,2021-09-22,166.05,167.74,164.51,166.28,166.28,1290299
MSFT,2021-09-23,166.87,168.04,165.06,165.91,165.91,4331574
MSFT,2021-09-24,165.29,166.28,163.82,164.06,164.06,2659991
MSFT,2021-09-27,163.78,165.67,163.37,164.13,164.13,4981934
MSFT,2021-09-28,163.34,164.4,161.66,162.08,162.08,2140977
MSFT,2021-09-29,161.66,162.83,160.58,162.58,162.58,3023236
MSFT,2021-09-30,162.68,164.11,161.95,163.43,163.43,3341501
MSFT,2021-10-01,163.5,164.51,161.99,163.96,163.96,1477086
MSFT,2021-10-04,163.51,164.91,162.91,163.51,163.51,4156162
MSFT,2021-10-05,163.27,164.01,161.61,162.96,162.96,1244866
MSFT,2021-10-06,163.11,165.11,161.54,164.7,164.7,4118126
MSFT,2021-10-07,164.29,166.59,164.05,165.38,165.38,2635708
MSFT,2021-10-08,165.65,166.75,164.54,165.53,165.53,1754528
MSFT,2021-10-11,165.54,167.01,164.98,165.64,165.64,3655166
MSFT,2021-10-12,165.0,166.64,164.67,165.72,165.72,4679483
MSFT,2021-10-13,164.99,166.27,163.88,166.05,166.05,3169199
MSFT,2021-10-14,165.46,166.45,164.06,166.28,166.28,3323187
MSFT,2021-10-15,166.63,169.26,165.97,168.02,168.02,2577364
MSFT,2021-10-18,167.18,168.15,165.26,165.91,165.91,2669793
MSFT,2021-10-19,166.3,166.65,164.92,166.37,166.37,4359992
MSFT,2021-10-20,166.74,168.4,166.56,168.06,168.06,1837626
MSFT,2021-10-21,167.24,169.5,166.57,168.9,168.9,1706729
MSFT,2021-10-22,169.04,171.07,168.37,170.4,170.4,1751614
MSFT,2021-10-25,170.62,171.11,168.84,170.06,170.06,1715364
MSFT,2021-10-26,170.74,171.29,169.37,170.39,170.39,2282144
MSFT,2021-10-27,170.81,173.27,170.42,172.42,172.42,3263452
